X,Y,OBJECTID,TNF_LS_NO,SLIDE_NO,INVENTORY,CONFID_DAT,YR_INT_TYP,YR_OCCURANCE,LATEST_YEAR_NOTSEEN,FIRST_YEAR_SEEN,TREATMENT,RD_RELATED,STRM_IMPAC,PRED_COVER,COVER_SPP,COVER_PERCENT,FAIL_TYPE,VEG_CLASS,EXAMINER,SLOPE_PER,SLOPE_SHA,BDRK_F_ZON,PM_F_ZONE,LANDSLIDE_NAME,LANDWEHR_N,GROUPED_SL,RECURRANCE,NUMBER_
-135.853709317633,57.5066963842705,44888,7117,S1384,T11,E00001938,1997P,1938,1929,1948,N,N,N,BATR,PISI,90,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-135.852557731422,57.5103473213777,44889,7118,S1385,T11,E00001962,1997P,1962,1948,1976,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-135.825517049824,57.5390177239273,44890,7120,S1387,T11,E000-1929,1997P,-1929,,1929,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.823474781164,57.5400350212162,44891,7121,S1388,T11,E000-1929,1997P,-1929,,1929,N,N,N,BASH,ALSI3,60,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.834916922303,57.6359480977518,44892,7126,S1393,T11,E000-1929,1997P,-1929,,1929,N,N,Y,BARE,PISI,40,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-135.835845335531,57.6362199706068,44893,7127,S1394,T11,E000-1929,1997P,-1929,,1929,N,N,N,BARE,ALRU2,800,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-135.832888085681,57.7093411557109,44894,7128,S1395,T11,E000-1929,1997P,-1929,,1929,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-136.068298391165,57.6710915928918,44895,7131,S1336,T11,E00001985,1997P,1985,1976,1997,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-135.945055928789,57.4637885713183,44896,7154,S1413,T11,E00001962,1997P,1962,1948,1976,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.942649413242,57.4650906066561,44897,7155,S1414,T11,E00001962,1997P,1962,1948,1976,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.928297288288,57.4850961624486,44898,7156,S1415,T11,E00001962,1997P,1962,1948,1976,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.892236312081,57.4987946326208,44899,7157,S1416,T11,E00001962,1997P,1962,1948,1976,N,N,N,BATR,PISI,90,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-135.935331936581,57.5248752336633,44900,7158,S1417,T11,E00001938,1997P,1938,1929,1948,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-135.917916387911,57.5305059851804,44901,7159,S1418,T11,E00001938,1997P,1938,1929,1948,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.914374882624,57.5325021146767,44902,7160,S1419,T11,E00001962,1997P,1962,1948,1976,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.911802584961,57.5336056960436,44903,7161,S1420,T11,E00001938,1997P,1938,1929,1948,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.927077282597,57.5263622628779,44904,7162,S1421,T11,E000-1929,1997P,-1929,,1929,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-135.887479709934,57.5397739215909,44905,7163,S1422,T11,E000-1929,1997P,-1929,,1929,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.909786466072,57.5572243509146,44906,7164,S1423,T11,E00001962,1997P,1962,1948,1976,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-136.022985766398,57.5686687846573,44907,7175,S1341,T11,E000-1929,1997P,-1929,,1929,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-136.013301854854,57.6457712356703,44908,7177,S1343,T11,E00001938,1997P,1938,1929,1948,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.890745145491,57.5364227501606,44909,7203,S1437,T11,E00001938,1997P,1938,1929,1948,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.887911548148,57.5362652415898,44910,7204,S1438,T11,E00001938,1997P,1938,1929,1948,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.858087432268,57.6508651309851,44911,7205,S1439,T11,E00001962,1997P,1962,1948,1976,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-135.861969410687,57.6509798023976,44912,7206,S1440,T11,E000-1929,1997P,-1929,,1929,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.855651683928,57.6525527273214,44913,7207,S1441,T11,E000-1929,1997P,-1929,,1929,N,N,N,BATR,PISI,50,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-135.853659321283,57.6516753096379,44914,7208,S1442,T11,E000-1929,1997P,-1929,,1929,N,N,N,BATR,PISI,50,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-135.516260285191,57.4197834384553,44915,8621,S0701,T10A,E000-1929,1997P,-1929,,1929,N,N,Y,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.416338103996,57.5634644436738,44916,8888,J1257,T10A,E00001963,1997P,1963,1948,1977,N,N,Y,BATR,PISI,90,SOAR-DEFL-FLOW,CO,JACQUIE Foss,,,,,,,,,
-135.714045424428,57.6309195680584,44917,8897,S1491,T10A,E000-1948,1997P,-1948,,1948,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.715380678534,57.6308832408578,44918,8898,S1492,T10A,E000-1948,1997P,-1948,,1948,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.309477616829,57.44565453603,44919,8902,S1495,T10A,E00001962,1997P,1962,1948,1976,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-134.865950465665,57.4982016716874,44920,8968,S1555,T10A,E00001962,1997P,1962,1948,1976,Y,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-134.864879278183,57.4974756508589,44921,8969,S1556,T10A,E00001962,1997P,1962,1948,1976,Y,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-135.380240464273,57.4740582199504,44922,8975,S1562,T10A,E00001964,1997P,1964,1948,1979,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.386842405404,57.471155526008,44923,8976,S1563,T10A,E00001964,1997P,1964,1948,1979,Y,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.479426028892,57.4395477836468,44924,8977,S1564,T10A,E00001962,1997P,1962,1948,1976,N,N,Y,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.443759294017,57.4599104796559,44925,8978,S1565,T10A,E00001964,1997P,1964,1948,1979,N,N,Y,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.420948764348,57.466689347965,44926,8979,S1566,T10A,E00001964,1997P,1964,1948,1979,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-135.352541865076,57.4903985938366,44927,8980,S1598,T10A,E00001987,1997P,1987,1976,1997,N,N,Y,BATR,ALRU2,100,SOAR-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.458267161146,57.4826387850977,44928,8981,S1568,T10A,E00001962,1997P,1962,1948,1976,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.455403586762,57.4824223725312,44929,8982,S1569,T10A,E00001962,1997P,1962,1948,1976,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.145590950874,57.5958746541961,44930,8993,S1580,T10A,E00001962,1997P,1962,1948,1976,N,N,N,BAGR,PHAR3,100,SOAR-DEAV-FLOW,PV,JACQUIE Foss,,,,,,,,,
-135.672597588948,57.620214585493,44931,8994,S1581,T10A,E00001964,1997P,1964,1948,1979,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.689951947439,57.6123104520198,44932,8995,S1582,T10A,E00001962,1997P,1962,1948,1976,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-135.680191393755,57.616574179414,44933,8996,S1583,T10A,E00001962,1997P,1962,1948,1976,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.691521827256,57.7297368386787,44934,8997,S1584,T10A,E00001962,1997P,1962,1948,1976,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.669545371825,57.7157588742472,44935,8998,S1585,T10A,E00001962,1997P,1962,1948,1976,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-136.15405774114,57.7227139899453,44936,8999,S1586,T10A,E00001962,1997P,1962,1948,1976,N,N,N,BASH,ALSI3,80,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-136.155096562318,57.7228741927852,44937,9000,S1587,T10A,E00001987,1997P,1987,1976,1997,N,N,N,BARE,ALSI3,20,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-136.151306977263,57.7215237733842,44938,9001,S1588,T10A,E00001987,1997P,1987,1976,1997,N,N,Y,BARE,ALRU2,10,SOAR-DEFL-FLOW,UN,JACQUIE Foss,,,,,,,,,
-133.415468950189,57.6065144793318,44939,9127,J1261,T10A,E000-1948,1997P,-1948,,1948,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.125711909298,57.4496131011639,44940,11221,J0431,T12,E00001993,2008P,1993,1987,1997,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.45072009461,57.5940868542025,44941,11046,J0303,T12,E00001963,1997P,1963,1948,1977,N,N,Y,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.452708819548,57.6012637268258,44942,11047,J0304,T12,E00001993,1997P,1993,1987,1998,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.448995148592,57.6040628593496,44943,11048,J0305,T12,E00001993,1997P,1993,1987,1998,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.462184421486,57.6010728364121,44944,11049,J0306,T12,E00001963,1997P,1963,1948,1977,N,N,Y,BATR,PISI,100,TRZO-DEFL-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.304025098784,57.4197564909321,44945,11052,J1035,T12,E000-1948,2009P,-1948,,1948,N,N,N,BATR,PISI,80,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.297213951668,57.4190408549529,44946,11053,J0290,T12,E00001993,2009P,1993,1987,1997,N,N,Y,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.298781628202,57.4217044546924,44947,11055,J0292,T12,E00001963,2009P,1963,1948,1977,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.301283769769,57.4222739893143,44948,11056,J0293,T12,E000-1948,2009P,-1948,,1948,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.315417961682,57.4229715572039,44949,11057,J0294,T12,E000-1948,2009P,-1948,,1948,N,N,N,BATR,PISI,100,TRZO-DEFL-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.312850194178,57.4244940555704,44950,11058,J1309,T12,E00001983,2009P,1983,1977,1987,N,N,N,BATR,PISI,100,TRZO-DEFL-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.291922435756,57.4438099884869,44951,11060,J1310,T12,E00002003,2009P,2003,1997,2009,N,N,Y,BATR,PISI,60,SOAR-DEFL-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.314307571429,57.4344447682511,44952,11061,J1311,T12,E00002003,2009P,2003,1997,2009,N,N,Y,BARE,ALSI3,20,TRZO-DEFL-FLOW,UN,JACQUIE Foss,,,,,,,,,
-133.658817028881,57.645371680499,44953,10758,J0233,T12,E00001983,2008P,1983,1976,1990,N,N,Y,BASH,ALSI3,50,TRZO-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.651028328303,57.6189574349755,44954,10759,J0234,T12,E00001963,2008P,1963,1948,1977,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.645170240057,57.6139289519106,44955,10760,J0235,T12,E00001983,2008P,1983,1977,1989,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.655125894488,57.6126861434362,44956,10761,J0236,T12,E00001983,2008P,1983,1977,1989,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.655882722184,57.6138683263091,44957,10762,J1315,T12,E00001983,2008P,1983,1977,1989,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.658261909504,57.6178394949066,44958,10763,J1314,T12,E00001983,2008P,1983,1977,1989,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.642014449559,57.6097732804312,44959,10764,J0985,T12,E00001983,2008P,1983,1977,1989,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.632968002478,57.6037971088536,44960,10765,J0986,T12,E00001993,2008P,1993,1979,1997,N,N,N,BASH,ALSI3,60,SOAR-ROFA-COMP,AL,JACQUIE Foss,,,,,,,,,
-133.610605883626,57.5971830772737,44961,10766,J0240,T12,E00001983,2008P,1983,1977,1989,N,N,Y,BASH,ALSI3,75,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.628078265862,57.6151866774522,44962,10767,J1313,T12,E00001993,2008P,1993,1997,2008,N,N,Y,BARE,PHAR3,20,SOAR-DEFL-FLOW,UN,JACQUIE Foss,,,,,,,,,
-133.620441303551,57.6642307270208,44963,10768,J0242,T12,E00001963,2008P,1963,1948,1977,N,N,Y,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.548776758111,57.6783214435844,44964,10769,J1322,T12,E00001983,2008P,1983,1977,1989,N,N,N,BATR,PISI,90,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.565022096903,57.6649417373077,44965,10770,J0991,T12,E00001963,2008P,1963,1948,1977,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.586487455704,57.6562418891963,44966,10771,J0245,T12,E00001983,2008P,1983,1977,1989,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.57806874102,57.6451602275846,44967,10772,J1319,T12,E00001963,2008P,1963,1948,1977,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.578206078756,57.6446251055703,44968,10773,J0247,T12,E00001963,2008P,1963,1948,1977,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.559374524465,57.6326203675258,44969,10774,J0449,T12,E000-1948,2008P,-1948,,1948,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.591746332086,57.5769260163256,44970,10775,J0249,T12,E00001963,2008P,1963,1948,1977,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.587149020432,57.576625589016,44971,10776,J0447,T12,E00001963,2008P,1963,1948,1977,N,N,N,BATR,PISI,100,TRZO-DEFL-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.572912957242,57.5695833452233,44972,10777,J0251,T12,E00002003,2008P,2003,1997,2008,N,N,N,BARE,PHAR3,20,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-133.306242467424,57.4381258904137,44973,10806,J0326,T12,E00001993,2008P,1993,1987,1997,N,N,Y,BATR,PISI,80,TRZO-DEFL-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.300342957551,57.4572140170954,44974,10807,J0327,T12,E00002003,2009P,2003,1997,2009,N,N,N,BAGR,PHAR3,100,SOAR-DEAV-FLOW,PV,JACQUIE Foss,,,,,,,,,
-133.302504843097,57.461714476727,44975,10808,J0328,T12,E00002003,2009P,2003,1997,2009,N,N,N,BASH,ALSI3,80,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.300102520446,57.4590110881126,44976,10809,J0329,T12,E00001993,2009P,1993,1987,1997,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.299506179634,57.4595060411963,44977,10810,J0330,T12,E00002003,2009P,2003,1997,2009,N,N,N,BATR,PISI,90,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.314412837771,57.4780106617844,44978,10811,J0331,T12,E00002003,2009P,2003,1997,2009,N,N,N,BARE,PHAR3,40,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-133.317387680362,57.4804715063156,44979,10812,J0332,T12,E00001993,2009P,1993,1987,1997,N,N,N,BAGR,PHAR3,100,SOAR-DEAV-FLOW,PV,JACQUIE Foss,,,,,,,,,
-133.327267912114,57.4817638758301,44980,10813,J0333,T12,E00001983,2009P,1983,1977,1987,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.305720055108,57.4824820620329,44981,10814,J0334,T12,E00002003,2009P,2003,1997,2009,N,N,N,BAGR,PHAR3,90,SOAR-DEAV-FLOW,PV,JACQUIE Foss,,,,,,,,,
-133.322959065175,57.5061515652167,44982,10816,J0336,T12,E00001993,1997P,1993,1987,1997,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.312975819129,57.5760454889674,44983,10817,J0337,T12,E00001963,1997P,1963,1948,1977,N,N,Y,BATR,PISI,75,TRZO-DEFL-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.331667458879,57.4237709967775,44984,10967,J1015,T12,E00002003,2009P,2003,1997,2009,N,N,N,BARE,PISI,10,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-133.337415666552,57.425807467901,44985,10968,J0269,T12,E00001983,2009P,1983,1979,1987,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.321010927333,57.5708590218233,44986,10818,J0338,T12,E00001963,1997P,1963,1948,1977,N,N,Y,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.309725300261,57.6175351640098,44987,10823,J0343,T12,E00001993,1997P,1993,1987,1997,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.29574366268,57.6174675520991,44988,10824,J0344,T12,E00001963,1997P,1963,1948,1977,N,N,Y,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.389751112817,57.4639132357091,44989,10828,J0239,T12,E00001993,2009P,1993,1987,1997,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.399945577684,57.4653752521748,44990,10829,J1318,T12,E00001993,2009P,1993,1987,1997,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.384201934684,57.464840618526,44991,10831,J1317,T12,E00001993,2009P,1993,1987,1997,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.403279894032,57.4614423687199,44992,10832,J0243,T12,E00001993,2009P,1993,1987,1997,N,N,Y,BASH,ALSI3,75,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.405769217657,57.4601795053625,44993,10833,J0244,T12,E00001993,2009P,1993,1987,1997,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.3857428655,57.4622037183243,44994,10834,J1325,T12,E00002003,2009P,2003,1997,2009,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.379775835471,57.4712179901179,44995,10835,J0246,T12,E00001963,2009P,1963,1948,1977,N,N,N,BATR,PISI,75,SOAR-DEFL-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.37160459312,57.4995276170354,44996,10836,J1320,T12,E00001963,2009P,1963,1948,1977,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.366478004768,57.4999394597952,44997,10837,J0248,T12,E00001983,2009P,1983,1977,1987,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.388069592791,57.5050944355215,44998,10838,J0448,T12,E00001993,2009P,1993,1987,1997,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.383441818519,57.526911731978,44999,10839,J0250,T12,E00001963,2009P,1963,1948,1977,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.37565808178,57.5348951940534,45000,10840,J0446,T12,E00001963,2009P,1963,1948,1977,N,N,Y,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.364289753086,57.5320946107792,45001,10841,J0252,T12,E00001983,2009P,1983,1977,1987,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.366636727641,57.54042449334,45002,10842,J0444,T12,E000-1948,2009P,-1948,,1948,N,N,Y,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.358741533703,57.5208917637261,45003,10843,J0254,T12,E000-1948,2009P,-1948,,1948,N,N,Y,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.352970031001,57.5227032715675,45004,10844,J0442,T12,E000-1948,2009P,-1948,,1948,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.350121594726,57.5227780699915,45005,10845,J0256,T12,E000-1948,2009P,-1948,,1948,N,N,Y,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.37462761536,57.5633554239011,45006,10846,J0257,T12,E00001963,2009P,1963,1948,1977,N,N,Y,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.370443248718,57.6016489121114,45007,10847,J0258,T12,E00002003,2009P,2003,1997,2009,N,N,Y,BAGR,PHAR3,70,SOAR-DEFL-FLOW,PV,JACQUIE Foss,,,,,,,,,
-133.359525823248,57.6011297277477,45008,10848,J0259,T12,E00002003,2009P,2003,1997,2009,N,N,Y,BASH,ALSI3,90,TRZO-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.358778517093,57.6009905478609,45009,10849,J0260,T12,E00001963,2009P,1963,1948,1977,N,N,Y,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.36441614513,57.5108000509872,45010,10850,J1008,T12,E000-1948,2009P,-1948,,1948,N,N,N,BATR,PISI,100,SOAR-DEFL-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.342508211304,57.4827630695489,45011,10852,J1010,T12,E000-1948,2009P,-1948,,1948,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.341063782171,57.4944896036409,45012,10853,J0264,T12,E00001993,2009P,1993,1987,1997,N,N,Y,BASH,ALSI3,90,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.349966453278,57.4655286436185,45013,10854,J0265,T12,E00002003,2009P,2003,1997,2009,N,N,N,BARE,ALSI3,50,SOAR-DEFL-FLOW,UN,JACQUIE Foss,,,,,,,,,
-133.347063128462,57.4645600440612,45014,10855,J1013,T12,E00002003,2009P,2003,1997,2009,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.364404134508,57.4687328444342,45015,10856,J0267,T12,E00001993,2009P,1993,1987,1997,N,N,Y,BATR,ALRU2,100,TRZO-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.5005708938,57.4695179011353,45016,11001,J0998,T12,E00002003,2008P,2003,1997,2008,N,N,Y,BARE,ALRU2,25,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-133.550558871712,57.5674549975867,45017,10898,J0445,T12,E00002003,2008P,2003,1997,2008,N,N,N,BARE,PHAR3,10,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-133.560001110645,57.5692063841564,45018,10899,J0253,T12,E00001983,2008P,1983,1977,1989,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.561469344146,57.5698673199296,45019,10900,J0443,T12,E00001983,2008P,1983,1977,1989,N,N,Y,BARE,PHAR3,10,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-133.563327621935,57.5710026516391,45020,10901,J0255,T12,E00001983,2008P,1983,1977,1989,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-133.541688460248,57.5703540008789,45021,10902,J1003,T12,E00001963,2008P,1963,1948,1977,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-133.560483843542,57.578566107978,45022,10903,J1004,T12,E00001963,2008P,1963,1948,1977,N,N,N,BATR,PISI,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
